                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     172                                      793                  1.1000000000000001E+000                  2.9999999999999999E-002                  8.1901792783211216E+007                  1.0957049740232581E+007                  5.7854028610437135E+003                  9.9954051213112360E-001                  9.9514450524115983E-001                 -1.8675293044589238E+000                  6.6594672682812195E-001                  3.6711736316018819E-005                  3.0317627812572234E-001                  1.2720884326458464E-004                  7.4008020709890399E-003                  1.4068903015890109E-002                  3.1275366358125408E-003                  1.1000000000000001E+000                  0.0000000000000000E+000                  7.3638642333549187E-001                  1.3585277891696484E-004                  3.3039047764388019E-001                  5.1638027590665825E-003                  2.2779696651040013E-003                  1.5477767499874335E-002                  3.4402902993937957E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4730523617081781E+003                  2.8647038259689573E+007                  1.1005056690045372E+010                  9.8977379533449006E-001                  9.8977379533448995E-001                  3.8684603554011539E-046                  2.4923824938363280E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.5846240159354665E+015                               "r22.11.1"                               "gfortran"                                 "12.2.0"                   "x86_64-macos-22.10.1"                                 "CRMATH"                               "20230513"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                     122                  1.0999999962857154E+000                 -2.8049863509101935E-003                  4.1946213155345227E+000                 -5.5069685360916534E+000                  6.5900921728557504E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  4.1943369762311658E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     123                  1.0999999961138405E+000                 -2.8164792023516638E-003                  4.1970659933187164E+000                 -5.4915965191971834E+000                  6.6090833945678460E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  4.3457126756725613E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     124                  1.0999999959419655E+000                 -2.8275732405409933E-003                  4.1988262777536054E+000                 -5.4804745447863068E+000                  6.6228023175023418E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  4.4586341608237444E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     125                  1.0999999958560280E+000                 -2.8329803160966529E-003                  4.2005493568038714E+000                 -5.4697262921212424E+000                  6.6361017634174484E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  4.5705508128102837E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     126                  1.0999999956841529E+000                 -2.8435306964640101E-003                  4.2027608932566345E+000                 -5.4558661581255814E+000                  6.6532252368651195E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  4.7190306851590249E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     127                  1.0999999955122779E+000                 -2.8537504197868697E-003                  4.2054228080254621E+000                 -5.4392983328875033E+000                  6.6737236218748812E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  4.9028653645220331E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     128                  1.0999999952544655E+000                 -2.8685074863893244E-003                  4.2084539726387895E+000                 -5.4203687879397915E+000                  6.6971122235676441E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  5.1216950571853041E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     129                  1.0999999949966530E+000                 -2.8826365643564262E-003                  4.2118157339916769E+000                 -5.3995267688072142E+000                  6.7228996632966931E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  5.3739578481121889E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     130                  1.0999999946529029E+000                 -2.9005945934033649E-003                  4.2145264279479653E+000                 -5.3825358421312082E+000                  6.7438497674377507E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  5.5887832185013773E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     131                  1.0999999944810279E+000                 -2.9092298975296224E-003                  4.2162787128326942E+000                 -5.3716745507960182E+000                  6.7572763637315667E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  5.7305906859834317E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     132                  1.0999999943091530E+000                 -2.9176524152400760E-003                  4.2188299756441392E+000                 -5.3560232796064362E+000                  6.7766701191846908E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  5.9412952814941043E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     133                  1.0999999939654030E+000                 -2.9339025761699858E-003                  4.2212493475021446E+000                 -5.3409770315582650E+000                  6.7952374461013934E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  6.1511624599749079E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     134                  1.0999999937935279E+000                 -2.9417516347725577E-003                  4.2228189800805751E+000                 -5.3313138778521179E+000                  6.8071896807189596E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  6.2898424462715362E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     135                  1.0999999936216529E+000                 -2.9494283902317025E-003                  4.2251120885316196E+000                 -5.3173294865528540E+000                  6.8245242302629521E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  6.4960990080007520E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     136                  1.0999999932779030E+000                 -2.9642965468815443E-003                  4.2272994333723899E+000                 -5.3038312092300490E+000                  6.8411955982538819E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  6.7016050684220460E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     137                  1.0999999931060278E+000                 -2.9715036704517695E-003                  4.2294324496034772E+000                 -5.2908828092097266E+000                  6.8572516329155544E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  6.9048526564584270E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     138                  1.0999999927622779E+000                 -2.9854955275904994E-003                  4.2321530246203389E+000                 -5.2743029265753760E+000                  6.8777786472037716E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  7.1741374580232268E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     139                  1.0999999924185278E+000                 -2.9989645684677909E-003                  4.2341090450870009E+000                 -5.2623455171159375E+000                  6.8925630795734092E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  7.3748475211131786E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     140                  1.0999999922466528E+000                 -3.0055166500704044E-003                  4.2360220758110705E+000                 -5.2508224013516607E+000                  6.9068615884210534E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  7.5735848548579681E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     141                  1.0999999919029029E+000                 -3.0182785445217416E-003                  4.2384744057767909E+000                 -5.2360042149978101E+000                  6.9252243154977338E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  7.8370523884693395E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     142                  1.0999999915591527E+000                 -3.0306134153888077E-003                  4.2408345326786927E+000                 -5.2217909863492844E+000                  6.9428439900732171E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  8.0983813064860737E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     143                  1.0999999912154028E+000                 -3.0425521359978610E-003                  4.2431095645686803E+000                 -5.2081356980920539E+000                  6.9597784305472956E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  8.3576653697348058E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     144                  1.0999999908716527E+000                 -3.0541222533520206E-003                  4.2453058081861990E+000                 -5.1949966163003278E+000                  6.9760789584382286E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  8.6149904763799038E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     145                  1.0999999905279025E+000                 -3.0653484559766083E-003                  4.2474288856662907E+000                 -5.1823365061360942E+000                  6.9917913367482303E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  8.8704360141029646E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     146                  1.0999999901841526E+000                 -3.0762529611429840E-003                  4.2494838306489875E+000                 -5.1701220076112984E+000                  7.0069565448000866E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  9.1240755806723624E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     147                  1.0999999898404027E+000                 -3.0868558381862443E-003                  4.2524674273751470E+000                 -5.1526142116093849E+000                  7.0287574953834220E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  9.5003484987943381E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     148                  1.0999999891529026E+000                 -3.1072259017375903E-003                  4.2552844612107874E+000                 -5.1358697484547662E+000                  7.0495199851202361E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  9.8747429228298119E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     149                  1.0999999888091525E+000                 -3.1170267390821381E-003                  4.2571079801531218E+000                 -5.1251651192345449E+000                  7.0628311150736858E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.0121795667792517E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     150                  1.0999999884654024E+000                 -3.1265895946862260E-003                  4.2597664372542594E+000                 -5.1097385758989615E+000                  7.0820644117102676E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.0488751594174501E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     151                  1.0999999877779025E+000                 -3.1450496536784178E-003                  4.2633254470135338E+000                 -5.0890646234923533E+000                  7.1078122093597615E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.1001503466363782E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     152                  1.0999999870116344E+000                 -3.1646707967443828E-003                  4.2659922031722060E+000                 -5.0735127675649547E+000                  7.1271444926574095E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.1403694549440274E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     153                  1.0999999866285002E+000                 -3.1741372236179541E-003                  4.2677222672510027E+000                 -5.0635428865487508E+000                  7.1395716296755323E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.1669239797686688E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     154                  1.0999999862453662E+000                 -3.1833894080523484E-003                  4.2702497344911894E+000                 -5.0491386617949665E+000                  7.1575715083966980E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.2063865748930203E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     155                  1.0999999854790983E+000                 -3.2012917885693311E-003                  4.2734625639001136E+000                 -5.0307893291568790E+000                  7.1804702385200212E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.2585989140433484E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     156                  1.0999999847128301E+000                 -3.2184556124920517E-003                  4.2757656368035866E+000                 -5.0176192193421327E+000                  7.1968877616556606E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.2974633724109978E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     157                  1.0999999843296959E+000                 -3.2267819149063358E-003                  4.2772660481735496E+000                 -5.0091272373136144E+000                  7.2074986207894645E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.3231578541991114E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     158                  1.0999999839465620E+000                 -3.2349474553887989E-003                  4.2794667322312110E+000                 -4.9967924883823525E+000                  7.2229452470347928E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.3613898823233921E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     159                  1.0999999831802938E+000                 -3.2508225471308229E-003                  4.2822837688589246E+000                 -4.9809807311596170E+000                  7.2427244291337223E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.4120214878877509E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     160                  1.0999999824140256E+000                 -3.2661317036391754E-003                  4.2849912249883797E+000                 -4.9658673866899763E+000                  7.2616445157556999E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.4621784964220041E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     161                  1.0999999816477577E+000                 -3.2809188054426924E-003                  4.2875979702624010E+000                 -4.9513941594841144E+000                  7.2797770602766363E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.5118829199750225E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     162                  1.0999999808814895E+000                 -3.2952226727312548E-003                  4.2901118219032934E+000                 -4.9375097159093659E+000                  7.2971850322949932E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.5611549875711911E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     163                  1.0999999801152216E+000                 -3.3090778238536009E-003                  4.2925397061197836E+000                 -4.9241686230524433E+000                  7.3139241380269615E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.6100133434787195E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     164                  1.0999999793489537E+000                 -3.3225150959932575E-003                  4.2948877895625062E+000                 -4.9113304805442377E+000                  7.3300438961851135E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.6584752222726574E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     165                  1.0999999785826855E+000                 -3.3355621571137090E-003                  4.2982940525956419E+000                 -4.8929860123487234E+000                  7.3531570490083942E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.7302689550273974E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     166                  1.0999999770501492E+000                 -3.3605803145843318E-003                  4.3025733409480438E+000                 -4.8699144923642494E+000                  7.3821838025944500E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.8249987929429049E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     167                  1.0999999755176131E+000                 -3.3843080844095110E-003                  4.3066166497614029E+000                 -4.8483136396295432E+000                  7.4093972194954345E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.9183939114909906E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     168                  1.0999999739850768E+000                 -3.4068881671951959E-003                  4.3094953806805094E+000                 -4.8329397965277527E+000                  7.4287475292054612E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  1.9877678401415040E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     169                  1.0999999732188088E+000                 -3.4177867972097539E-003                  4.3118304309226554E+000                 -4.8206807360244950E+000                  7.4442407390284844E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  2.0448830600905706E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     170                  1.0999999720694065E+000                 -3.4336812030330188E-003                  4.3145331515850103E+000                 -4.8065201129348765E+000                  7.4621338307455369E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  2.1129070891925648E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     171                  1.0999999709200043E+000                 -3.4490673754666119E-003                  4.3175760713373039E+000                 -4.7907331784184315E+000                  7.4821207612104494E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  2.1914193719603596E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     172                  1.0999999693874680E+000                 -3.4688523344338740E-003                  4.3200741454306550E+000                 -4.7777312306428597E+000                  7.4985524263255430E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  2.2582713554283571E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     173                  1.0999999686212001E+000                 -3.4784540158212759E-003                  4.3225146146663196E+000                 -4.7652582089684108E+000                  7.5143863675584992E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  2.3243232221907073E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     174                  1.0999999670886638E+000                 -3.4971155205516264E-003                  4.3256399500982781E+000                 -4.7492895125487422E+000                  7.5346418408125295E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  2.4117197744435866E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     175                  1.0999999655561277E+000                 -3.5151055941556419E-003                  4.3286447937820567E+000                 -4.7340473975417936E+000                  7.5539976848664399E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  2.4982093002250614E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     176                  1.0999999640235913E+000                 -3.5324773560453859E-003                  4.3308172067898214E+000                 -4.7230379162103615E+000                  7.5679708746795695E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  2.5626080229232488E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     177                  1.0999999632573234E+000                 -3.5409465709384529E-003                  4.3326010540197784E+000                 -4.7141122608898618E+000                  7.5793342671574138E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  2.6160365692630027E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     178                  1.0999999620989824E+000                 -3.5534896648354900E-003                  4.3346926136321757E+000                 -4.7036675022220615E+000                  7.5926310747379020E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  2.6799773611449932E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     179                  1.0999999609406415E+000                 -3.5657357450117329E-003                  4.3377462991574358E+000                 -4.6886216838680292E+000                  7.6118449008000146E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  2.7748475549806114E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     180                  1.0999999586239595E+000                 -3.5893968561883744E-003                  4.3416262049873966E+000                 -4.6695229181787630E+000                  7.6362137130454091E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  2.9001359423776316E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     181                  1.0999999563072775E+000                 -3.6120436033963131E-003                  4.3453294342461444E+000                 -4.6514624339476915E+000                  7.6592921916721259E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  3.0238241202515011E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     182                  1.0999999539905958E+000                 -3.6337712110136198E-003                  4.3488728794048761E+000                 -4.6343350557318601E+000                  7.6812101883826722E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  3.1460023604253329E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     183                  1.0999999516739141E+000                 -3.6546616929250438E-003                  4.3522710586887587E+000                 -4.6180506754031452E+000                  7.7020788875102317E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  3.2667523598755463E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     184                  1.0999999493572321E+000                 -3.6747862161797947E-003                  4.3555365469738350E+000                 -4.6025315037819832E+000                  7.7219942212507036E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  3.3861484907316314E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     185                  1.0999999470405502E+000                 -3.6942069549750389E-003                  4.3586803124818942E+000                 -4.5877099351459361E+000                  7.7410395378920418E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  3.5042587104977998E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     186                  1.0999999447238682E+000                 -3.7129785625684836E-003                  4.3617119828117659E+000                 -4.5735268628402315E+000                  7.7592877109205265E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  3.6211452534006216E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     187                  1.0999999424071865E+000                 -3.7311493525282896E-003                  4.3646400558491063E+000                 -4.5599304627432362E+000                  7.7768028239647542E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  3.7368640581838265E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     188                  1.0999999400905047E+000                 -3.7487622612278940E-003                  4.3681772059313886E+000                 -4.5437134950128932E+000                  7.7977511356552451E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  3.8797437378636145E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     189                  1.0999999366154818E+000                 -3.7742170780681794E-003                  4.3715552228822130E+000                 -4.5282199725059202E+000                  7.8177399057401660E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  4.0213619841405213E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     190                  1.0999999342988001E+000                 -3.7905945907216335E-003                  4.3741749722236696E+000                 -4.5163485623615962E+000                  7.8330961416193148E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  4.1333689955456816E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     191                  1.0999999319821181E+000                 -3.8065322671851495E-003                  4.3767193044538306E+000                 -4.5048936968301589E+000                  7.8479300289346927E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  4.2444097632750144E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     192                  1.0999999296654361E+000                 -3.8220567569043542E-003                  4.3798090636193887E+000                 -4.4911352677247587E+000                  7.8657895936342879E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  4.3817410072678404E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     193                  1.0999999261904134E+000                 -3.8446202999481058E-003                  4.3839836872688140E+000                 -4.4727110010346909E+000                  7.8897416715524100E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  4.5726475804032024E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     194                  1.0999999215161655E+000                 -3.8737150476223087E-003                  4.3879686298298388E+000                 -4.4551728121897662E+000                  7.9125306728364331E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  4.7621151483945057E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     195                  1.0999999180104794E+000                 -3.8946760840946194E-003                  4.3912590193445222E+000                 -4.4408754422086911E+000                  7.9311588470602139E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  4.9223811779524195E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     196                  1.0999999145047936E+000                 -3.9149611887621654E-003                  4.3939079058013562E+000                 -4.4294138632968636E+000                  7.9460970676907134E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  5.0547564635605408E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     197                  1.0999999121676696E+000                 -3.9281338827150550E-003                  4.3970098402966693E+000                 -4.4162146454707072E+000                  7.9633721034583118E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  5.2116290308674712E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     198                  1.0999999074934217E+000                 -3.9536940374463852E-003                  4.4009744180447683E+000                 -4.3993834919337171E+000                  7.9853909767808302E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  5.4187692127326472E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     199                  1.0999999028191736E+000                 -3.9782868134680804E-003                  4.4057242153052130E+000                 -4.3795453870494017E+000                  8.0114376422815390E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  5.6735417132564606E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     200                  1.0999998958078017E+000                 -4.0135361113756195E-003                  4.4102139613724951E+000                 -4.3607982370602647E+000                  8.0360179195739523E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  5.9253350400592887E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     201                  1.0999998911335538E+000                 -4.0360473143334127E-003                  4.4128103169134070E+000                 -4.3500549254881777E+000                  8.0501277528006892E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  6.0746488984200585E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     202                  1.0999998887964297E+000                 -4.0470291675903797E-003                  4.4153707057262039E+000                 -4.3396330902785083E+000                  8.0638740537091813E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  6.2230999632090644E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     203                  1.0999998840809395E+000                 -4.0686637164329166E-003                  4.4186805450250599E+000                 -4.3261859608056907E+000                  8.0816048614029814E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  6.4200332105023537E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     204                  1.0999998793654489E+000                 -4.0896417430652593E-003                  4.4218813960859684E+000                 -4.3132820257664264E+000                  8.0986433124140316E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  6.6148863951181427E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     205                  1.0999998746499586E+000                 -4.1100085391264553E-003                  4.4249807730689499E+000                 -4.3008797660291345E+000                  8.1150414799771706E+000                  6.6999999305180735E-001                  3.0000000694819284E-001                  2.9999999999999805E-002                  6.8077528135005123E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
